"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"76",1,1,1,1,1,1,1,1,1,1,1,1,0.220085595075942,0.0587169836243039,0.051912876734316,0.0430175950196477,0.0294597301797806,0.0174820814887627,0.220085595075942,0.0587169836243039,0.051912876734316,0.0430175950196477,0.0294597301797806,0.0174820814887627,0.180206072301116,0.142895487479186,0.0860456544868643,0.0676169886293654,0.0572352506649704,0.0304395265830806
"77",1,1,1,1,1,1,1,1,1,1,1,1,0.238514679390529,0.152322721176628,0.0546822217733308,0.0319761887656312,0.032036372670441,0.0223068894897903,0.238514679390529,0.152322721176628,0.0546822217733308,0.0319761887656312,0.032036372670441,0.0223068894897903,0.397649841056271,0.230420362130026,0.110586725665153,0.0553171728346832,0.0460517822961072,0.0492454119291133
"78",1,1,1,1,1,1,1,1,1,1,1,1,0.146101268224749,0.0639121314736475,0.0482311435143622,0.037431792690804,0.0236703931342544,0.0196699783013145,0.146101268224749,0.0639121314736475,0.0482311435143622,0.037431792690804,0.0236703931342544,0.0196699783013145,0.183015945551272,0.122071010456777,0.0747419952782543,0.0646017207363448,0.038693477477238,0.0317380454048327
"79",1,1,1,1,1,1,1,1,1,1,1,1,0.31573229425387,0.108286045007636,0.0693611028358399,0.0293934528300124,0.0326967775648806,0.0222722827446038,0.31573229425387,0.108286045007636,0.0693611028358399,0.0293934528300124,0.0326967775648806,0.0222722827446038,0.190849902783155,0.150971400452961,0.08148470102424,0.0646235085728317,0.0465876880584522,0.0336744416284218
"80",1,1,1,1,1,1,1,1,1,1,1,1,0.226522359879813,0.147034940437974,0.0602234717201334,0.0483929999893697,0.0226655698228633,0.0224960351773151,0.226522359879813,0.147034940437974,0.0602234717201334,0.0483929999893697,0.0226655698228633,0.0224960351773151,0.194905460128373,0.228582244630395,0.128215825413888,0.0630434284052229,0.0336003502470679,0.0384675221122314
"81",1,1,1,1,1,1,1,14,1,1,1,1,0.0832656859321037,0.0886587836571398,0.0540757793376169,0.0339235431327709,0.0365894221464513,0.0277079395069207,0.0832656859321037,0.0886587836571398,0.0540757793376169,0.0339235431327709,0.0365894221464513,0.0277079395069207,0.293250381483786,0.336977518939275,0.116040872120954,0.0714544241166911,0.0572224354520668,0.0422680100913201
"82",14,1,1,1,1,1,1,1,1,1,1,1,0.151695449155234,0.0737533124201237,0.0385122916082993,0.0244539481919716,0.0281414647754024,0.0194785471402953,0.236177283379196,0.0737533124201237,0.0385122916082993,0.0244539481919716,0.0281414647754024,0.0194785471402953,0.197116134245374,0.148452303901372,0.0786958204817544,0.0365837546213565,0.0351818710548154,0.0342565794672518
"83",1,14,1,1,1,1,1,1,1,1,1,1,0.289921622204687,0.141937980217439,0.0510943738700119,0.0519927522305637,0.0248023995250417,0.0288653667067413,0.289921622204687,0.217249291690461,0.0510943738700119,0.0519927522305637,0.0248023995250417,0.0288653667067413,0.303901198338179,0.221900083463633,0.079373478421094,0.0907952447386904,0.0383830892264957,0.0450593820889596
"84",1,1,1,1,1,1,1,1,1,1,1,1,0.176666654134871,0.0854735932948841,0.0547781933599842,0.0402570685970066,0.0213953550507809,0.023577546080116,0.176666654134871,0.0854735932948841,0.0547781933599842,0.0402570685970066,0.0213953550507809,0.023577546080116,0.277240458850972,0.25096961081618,0.109272665751492,0.059547393861636,0.0330127717455905,0.038063858357821
"85",14,1,1,1,1,1,1,1,1,1,1,1,0.303339742713105,0.170612110775256,0.0836227846793463,0.0347658026240444,0.0287511870965609,0.0201683435667171,0.379184471374935,0.170612110775256,0.0836227846793463,0.0347658026240444,0.0287511870965609,0.0201683435667171,0.462573316780135,0.206088326752518,0.123205040615649,0.0592368921422194,0.0464604926070649,0.0349702998241457
"86",1,1,1,1,1,1,1,1,1,1,1,1,0.208910634547442,0.148402927288655,0.0777014937683961,0.0411963495425391,0.023841104281527,0.0209450481550219,0.208910634547442,0.148402927288655,0.0777014937683961,0.0411963495425391,0.023841104281527,0.0209450481550219,0.257405499118456,0.194529504316182,0.124325377775209,0.0720255794710804,0.0416311969757953,0.0350504318161849
"87",1,1,1,1,1,1,1,1,1,1,1,1,0.256435445928273,0.105764857651724,0.0593805269783174,0.0374426031013552,0.0356829426158764,0.0216943314958992,0.256435445928273,0.105764857651724,0.0593805269783174,0.0374426031013552,0.0356829426158764,0.0216943314958992,0.391231085724137,0.235258443587918,0.0961219725904874,0.0650100290857504,0.0518342058081948,0.035675919177993
"88",1,1,1,1,1,1,1,1,1,1,1,1,0.168351565319871,0.146216807524974,0.0857751529194407,0.0348131405570157,0.0233275740520683,0.0270696275966767,0.168351565319871,0.146216807524974,0.0857751529194407,0.0348131405570157,0.0233275740520683,0.0270696275966767,0.229406538369063,0.206636356587515,0.0975343514710047,0.0739724350748357,0.0444906146810558,0.0544311278225813
"89",1,14,1,1,1,1,1,1,1,1,1,1,0.298952498360627,0.0952443020736054,0.064687636559206,0.0366667692802616,0.0273234043402229,0.0220270133340832,0.298952498360627,0.243585803269992,0.064687636559206,0.0366667692802616,0.0273234043402229,0.0220270133340832,0.332763980598583,0.200848597836028,0.108265729468415,0.054538569203222,0.0407660329261704,0.0348229232174007
"90",1,1,1,1,1,1,1,14,1,1,1,1,0.150509279512702,0.0855360331247698,0.0573801621134598,0.0349545583642657,0.0296304973534913,0.0260623013200561,0.150509279512702,0.0855360331247698,0.0573801621134598,0.0349545583642657,0.0296304973534913,0.0260623013200561,0.231584432094139,0.194563970472625,0.115122490477831,0.0518492139600153,0.0483576215859303,0.0535867791692333
"91",1,1,1,1,1,1,1,14,1,1,1,1,0.295622320241493,0.096412337506591,0.0779374963242589,0.0732444692273928,0.0348435441224473,0.0225523036535442,0.295622320241493,0.096412337506591,0.0779374963242589,0.0732444692273928,0.0348435441224473,0.0225523036535442,0.325386174230379,0.245954071989751,0.116839818614181,0.149512064968638,0.0478493944794523,0.0417087000363618
"92",1,1,1,1,1,1,1,1,1,1,1,1,0.126228512122362,0.0915088956141284,0.0520935542964571,0.0405042494751556,0.0246423052354536,0.02366776243646,0.126228512122362,0.0915088956141284,0.0520935542964571,0.0405042494751556,0.0246423052354536,0.02366776243646,0.319143912901315,0.118324268061765,0.0962391760614479,0.0722867193718435,0.0407269917763027,0.0362832991688372
"93",14,1,1,1,1,1,1,1,1,1,1,1,0.210248984631555,0.104778774438526,0.0489250583591708,0.0402524372709047,0.0280481671673541,0.0235671516520938,0.206783973492197,0.104778774438526,0.0489250583591708,0.0402524372709047,0.0280481671673541,0.0235671516520938,0.259376574055322,0.153036899362313,0.0734586701407971,0.0532168296476596,0.0331712225783663,0.0437918603850496
"94",1,1,1,1,1,1,1,1,1,1,1,1,0.221302602101705,0.140542182901049,0.0616235086850631,0.0309877115345933,0.0257155170774969,0.0253542182376971,0.221302602101705,0.140542182901049,0.0616235086850631,0.0309877115345933,0.0257155170774969,0.0253542182376971,0.221001991769776,0.266915935404482,0.10083476598556,0.0451475284567999,0.0398365671463903,0.0387311102304593
"95",1,1,1,1,1,1,14,14,1,1,1,1,0.206369962801336,0.0765997809986794,0.0647580188157735,0.0420323003180111,0.0270746351397027,0.0197442412915521,0.206369962801336,0.0765997809986794,0.0647580188157735,0.0420323003180111,0.0270746351397027,0.0197442412915521,0.264190787584824,0.227051213821243,0.0842761702346201,0.056856702427717,0.03724258292862,0.0326041292049881
"96",1,1,1,1,1,1,3,1,1,1,1,1,0.149837896529799,0.101031406580769,0.0509444255378843,0.0292318657232604,0.0305054804885296,0.0209658125501275,0.149837896529799,0.101031406580769,0.0509444255378843,0.0292318657232604,0.0305054804885296,0.0209658125501275,0.517154999974776,0.194520045539047,0.136053331278339,0.0511614065312348,0.050565364221548,0.0326075246360289
"97",14,1,1,1,1,1,1,13,1,1,1,1,0.157018798217661,0.118505385223127,0.10235320710049,0.0322504772528541,0.0305732491116557,0.0212601056138382,0.303687918054578,0.118505385223127,0.10235320710049,0.0322504772528541,0.0305732491116557,0.0212601056138382,0.210970490988908,0.469981517079924,0.20698753993813,0.0693416193780689,0.0477007316390297,0.0292359900663368
"98",1,1,1,1,1,1,1,14,1,1,1,1,0.20517700766682,0.117320085636835,0.0627144812412484,0.032975280328643,0.0296935061778281,0.0186053520033761,0.20517700766682,0.117320085636835,0.0627144812412484,0.032975280328643,0.0296935061778281,0.0186053520033761,0.425211895804968,0.259257159695169,0.0825209334225743,0.0500160877628891,0.0572675712234786,0.0382198313829058
"99",1,1,1,1,1,1,1,1,1,1,1,1,0.0965379752041312,0.0723503259880609,0.055744868243282,0.0467388397619777,0.0292853719038675,0.0243871140089512,0.0965379752041312,0.0723503259880609,0.055744868243282,0.0467388397619777,0.0292853719038675,0.0243871140089512,0.617658456704114,0.127519630492079,0.0837317439865539,0.0826689890172733,0.0433148737017389,0.0449875518350709
"100",1,1,1,1,1,1,1,1,1,1,1,1,0.101398561218067,0.142912969571958,0.0352703000435703,0.0389822457968139,0.0242583469202922,0.0193079106902537,0.101398561218067,0.142912969571958,0.0352703000435703,0.0389822457968139,0.0242583469202922,0.0193079106902537,0.173332770544419,0.179608797807755,0.138586422763011,0.0630799455566366,0.0407403762890401,0.0412136686093089
